neighborhood,1st most appear category,2nd most appear category,3rd most appear category,4th most appear category,5th most appear category,borough,Acehnese Restaurant,American Restaurant,Arepa Restaurant,Argentinian Restaurant,Asian Restaurant,Australian Restaurant,BBQ Joint,Balinese Restaurant,Betawinese Restaurant,Bistro,Brazilian Restaurant,Buffet,Burger Joint,Burrito Place,Café,Cantonese Restaurant,Chinese Restaurant,Coffee Shop,Dim Sum Restaurant,Diner,Dumpling Restaurant,Eastern European Restaurant,Fast Food Restaurant,Fish & Chips Shop,Food Court,Food Truck,French Restaurant,Fried Chicken Joint,Grocery Store,Halal Restaurant,Hookah Bar,Indian Restaurant,Indonesian Meatball Place,Indonesian Restaurant,Italian Restaurant,Japanese Restaurant,Javanese Restaurant,Kebab Restaurant,Korean Restaurant,Lounge,Malay Restaurant,Manadonese Restaurant,Mexican Restaurant,Middle Eastern Restaurant,Modern European Restaurant,New American Restaurant,Noodle House,Padangnese Restaurant,Paella Restaurant,Pizza Place,Ramen Restaurant,Salad Place,Satay Restaurant,Seafood Restaurant,Shabu-Shabu Restaurant,Snack Place,Soba Restaurant,Soup Place,Spanish Restaurant,Steakhouse,Sundanese Restaurant,Sushi Restaurant,Tapas Restaurant,Thai Restaurant,Udon Restaurant,Vegetarian / Vegan Restaurant,Vietnamese Restaurant,Wine Bar,cluster,Borough,Neighborhood_Latitude,Neighborhood_Longitude,Venue,Venue_Latitude,Venue_Longitude,Venue_Category
CAKUNG,Noodle House,Chinese Restaurant,American Restaurant,Indonesian Meatball Place,Pizza Place,KOTA ADMINISTRASI JAKARTA TIMUR,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KOTA ADMINISTRASI JAKARTA TIMUR,-6.1854669815153,106.93611173277,Mie Ayam 4 TUT,-6.18578230215714,106.96594344550785,Noodle House
CAKUNG,Noodle House,Chinese Restaurant,American Restaurant,Indonesian Meatball Place,Pizza Place,KOTA ADMINISTRASI JAKARTA TIMUR,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KOTA ADMINISTRASI JAKARTA TIMUR,-6.1854669815153,106.93611173277,Pizza Hut - Karawang Central Plaza,-6.2005099999999995,106.91389199999999,Pizza Place
CAKUNG,Noodle House,Chinese Restaurant,American Restaurant,Indonesian Meatball Place,Pizza Place,KOTA ADMINISTRASI JAKARTA TIMUR,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KOTA ADMINISTRASI JAKARTA TIMUR,-6.1854669815153,106.93611173277,Sandjaja Sea Food. Gading Pelangi,-6.168600903706964,106.91499745581145,Halal Restaurant
CAKUNG,Noodle House,Chinese Restaurant,American Restaurant,Indonesian Meatball Place,Pizza Place,KOTA ADMINISTRASI JAKARTA TIMUR,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KOTA ADMINISTRASI JAKARTA TIMUR,-6.1854669815153,106.93611173277,Bakmi Cik Lis,-6.16591,106.91918000000001,Noodle House
CAKUNG,Noodle House,Chinese Restaurant,American Restaurant,Indonesian Meatball Place,Pizza Place,KOTA ADMINISTRASI JAKARTA TIMUR,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KOTA ADMINISTRASI JAKARTA TIMUR,-6.1854669815153,106.93611173277,Happy Meal,-6.160535783932147,106.9126343139463,Pizza Place
CAKUNG,Noodle House,Chinese Restaurant,American Restaurant,Indonesian Meatball Place,Pizza Place,KOTA ADMINISTRASI JAKARTA TIMUR,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KOTA ADMINISTRASI JAKARTA TIMUR,-6.1854669815153,106.93611173277,Bakmi A-Bang,-6.212531811903268,106.92347038314013,Noodle House
CAKUNG,Noodle House,Chinese Restaurant,American Restaurant,Indonesian Meatball Place,Pizza Place,KOTA ADMINISTRASI JAKARTA TIMUR,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KOTA ADMINISTRASI JAKARTA TIMUR,-6.1854669815153,106.93611173277,Mie Juara Pedas (Mie Jupe),-6.203890760264387,106.95380831505764,Noodle House
CAKUNG,Noodle House,Chinese Restaurant,American Restaurant,Indonesian Meatball Place,Pizza Place,KOTA ADMINISTRASI JAKARTA TIMUR,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KOTA ADMINISTRASI JAKARTA TIMUR,-6.1854669815153,106.93611173277,Soto Mie Bogor Kang Doman,-6.153729893491543,106.91812145128391,Noodle House
CAKUNG,Noodle House,Chinese Restaurant,American Restaurant,Indonesian Meatball Place,Pizza Place,KOTA ADMINISTRASI JAKARTA TIMUR,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KOTA ADMINISTRASI JAKARTA TIMUR,-6.1854669815153,106.93611173277,Kantin Berkat,-6.153797827961532,106.91800041008035,Chinese Restaurant
CAKUNG,Noodle House,Chinese Restaurant,American Restaurant,Indonesian Meatball Place,Pizza Place,KOTA ADMINISTRASI JAKARTA TIMUR,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KOTA ADMINISTRASI JAKARTA TIMUR,-6.1854669815153,106.93611173277,Bakso sugeng,-6.158699674882041,106.93089453706337,Noodle House
CAKUNG,Noodle House,Chinese Restaurant,American Restaurant,Indonesian Meatball Place,Pizza Place,KOTA ADMINISTRASI JAKARTA TIMUR,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KOTA ADMINISTRASI JAKARTA TIMUR,-6.1854669815153,106.93611173277,Canteen SMA Marie Joseph,-6.1749653816223145,106.91593170166016,American Restaurant
CAKUNG,Noodle House,Chinese Restaurant,American Restaurant,Indonesian Meatball Place,Pizza Place,KOTA ADMINISTRASI JAKARTA TIMUR,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KOTA ADMINISTRASI JAKARTA TIMUR,-6.1854669815153,106.93611173277,Mie ayam pratama,-6.209357810526121,106.95328372274702,Indian Restaurant
CAKUNG,Noodle House,Chinese Restaurant,American Restaurant,Indonesian Meatball Place,Pizza Place,KOTA ADMINISTRASI JAKARTA TIMUR,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KOTA ADMINISTRASI JAKARTA TIMUR,-6.1854669815153,106.93611173277,Nasi Goreng Capek,-6.160907,106.912392,Javanese Restaurant
CAKUNG,Noodle House,Chinese Restaurant,American Restaurant,Indonesian Meatball Place,Pizza Place,KOTA ADMINISTRASI JAKARTA TIMUR,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KOTA ADMINISTRASI JAKARTA TIMUR,-6.1854669815153,106.93611173277,Nasi bebek pertigaan pulogebang,-6.209623231958762,106.95067817525772,American Restaurant
CAKUNG,Noodle House,Chinese Restaurant,American Restaurant,Indonesian Meatball Place,Pizza Place,KOTA ADMINISTRASI JAKARTA TIMUR,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KOTA ADMINISTRASI JAKARTA TIMUR,-6.1854669815153,106.93611173277,Tomodachi,-6.153262148394388,106.91691680594695,Japanese Restaurant
CAKUNG,Noodle House,Chinese Restaurant,American Restaurant,Indonesian Meatball Place,Pizza Place,KOTA ADMINISTRASI JAKARTA TIMUR,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KOTA ADMINISTRASI JAKARTA TIMUR,-6.1854669815153,106.93611173277,Bakmi Siantar Kofei,-6.176220400000001,106.955605,Chinese Restaurant
CAKUNG,Noodle House,Chinese Restaurant,American Restaurant,Indonesian Meatball Place,Pizza Place,KOTA ADMINISTRASI JAKARTA TIMUR,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KOTA ADMINISTRASI JAKARTA TIMUR,-6.1854669815153,106.93611173277,Steven chinese food,-6.1905098870590045,106.9480955109572,Chinese Restaurant
CAKUNG,Noodle House,Chinese Restaurant,American Restaurant,Indonesian Meatball Place,Pizza Place,KOTA ADMINISTRASI JAKARTA TIMUR,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KOTA ADMINISTRASI JAKARTA TIMUR,-6.1854669815153,106.93611173277,BAKMI GM,-6.172478,106.95193,Noodle House
CAKUNG,Noodle House,Chinese Restaurant,American Restaurant,Indonesian Meatball Place,Pizza Place,KOTA ADMINISTRASI JAKARTA TIMUR,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KOTA ADMINISTRASI JAKARTA TIMUR,-6.1854669815153,106.93611173277,Imperial Kitchen & Dimsum,-6.187565,106.95025,Dim Sum Restaurant
CAKUNG,Noodle House,Chinese Restaurant,American Restaurant,Indonesian Meatball Place,Pizza Place,KOTA ADMINISTRASI JAKARTA TIMUR,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KOTA ADMINISTRASI JAKARTA TIMUR,-6.1854669815153,106.93611173277,Tanto@Net,-6.153663,106.9208,Indonesian Meatball Place
CAKUNG,Noodle House,Chinese Restaurant,American Restaurant,Indonesian Meatball Place,Pizza Place,KOTA ADMINISTRASI JAKARTA TIMUR,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KOTA ADMINISTRASI JAKARTA TIMUR,-6.1854669815153,106.93611173277,Pizza Hut,-6.17577,106.95631399999999,Pizza Place
CAKUNG,Noodle House,Chinese Restaurant,American Restaurant,Indonesian Meatball Place,Pizza Place,KOTA ADMINISTRASI JAKARTA TIMUR,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KOTA ADMINISTRASI JAKARTA TIMUR,-6.1854669815153,106.93611173277,Soto Ayam 1009 Anjuk Ladang Laka - Laka,-6.201416,106.92277,Javanese Restaurant
CAKUNG,Noodle House,Chinese Restaurant,American Restaurant,Indonesian Meatball Place,Pizza Place,KOTA ADMINISTRASI JAKARTA TIMUR,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KOTA ADMINISTRASI JAKARTA TIMUR,-6.1854669815153,106.93611173277,Yoshinoya,-6.182789415306098,106.9152751986372,Japanese Restaurant
CAKUNG,Noodle House,Chinese Restaurant,American Restaurant,Indonesian Meatball Place,Pizza Place,KOTA ADMINISTRASI JAKARTA TIMUR,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KOTA ADMINISTRASI JAKARTA TIMUR,-6.1854669815153,106.93611173277,Korbeq Korean Barbeque,-6.169422,106.9247,Korean Restaurant
CAKUNG,Noodle House,Chinese Restaurant,American Restaurant,Indonesian Meatball Place,Pizza Place,KOTA ADMINISTRASI JAKARTA TIMUR,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KOTA ADMINISTRASI JAKARTA TIMUR,-6.1854669815153,106.93611173277,Pho noodles,-6.1689422,106.9168918,Noodle House
CAKUNG,Noodle House,Chinese Restaurant,American Restaurant,Indonesian Meatball Place,Pizza Place,KOTA ADMINISTRASI JAKARTA TIMUR,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KOTA ADMINISTRASI JAKARTA TIMUR,-6.1854669815153,106.93611173277,Bakmi Akwet Taman Modern,-6.190151129600023,106.9483779772813,Chinese Restaurant
